geometry_id,geometry_class,shape,body,spacing_um,height_um,h_over_s,diameter_mm,depth_ratio,pattern,coverage_pct,denticle_scale_um,overlap_pct,U_inf_mps,Re_L,Re_D,u_tau_mps,delta_v_um,s_plus,lg_plus,k_plus,Cf_smooth,Cf_textured,Cd_pressure,Cd_total,DR_friction_pct,DR_net_pct,DR_uncertainty_pp,delta_Re_transition,natural_regime,min_feature_um,manufacturability_index,model_confidence
C-SK-s50-o0,shark,denticle,plate,,,,,,,,50.0,0.0,1.0,6403.46133,,0.08504,918.18522,0.090759,0.04716,0.024505,0.014464,0.014578,0.0,0.014578,-0.7878,-0.7878,2.0,0.0,laminar,16.666667,6.08,low
C-SK-s50-o0,shark,denticle,sphere,,,,,,,,50.0,0.0,1.0,,2734.277988,0.097016,804.841687,0.10354,0.053801,0.027956,0.011676,0.011781,0.377943,0.389724,-0.786082,-0.131916,3.6,0.0,separation-dominated,16.666667,6.08,low
C-SK-s50-o0,shark,denticle,plate,,,,,,,,50.0,0.0,5.0,32017.306652,,0.342095,228.248875,0.365099,0.189711,0.098577,0.009362,0.009433,0.0,0.009433,-0.750924,-0.750924,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,sphere,,,,,,,,50.0,0.0,5.0,,13671.389941,0.38203,204.389234,0.407719,0.211857,0.110084,0.013046,0.013156,0.422229,0.435385,-0.745195,-0.119314,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,plate,,,,,,,,50.0,0.0,10.0,64034.613304,,0.629421,124.0549,0.671746,0.349049,0.181371,0.007923,0.00798,0.0,0.00798,-0.709705,-0.709705,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,sphere,,,,,,,,50.0,0.0,10.0,,27342.779881,0.697855,111.889674,0.744781,0.387,0.201091,0.014108,0.014219,0.456562,0.470781,-0.699888,-0.110623,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,plate,,,,,,,,50.0,0.0,20.0,128069.226609,,1.16396,67.08374,1.242229,0.645481,0.335402,0.006774,0.006817,0.0,0.006817,-0.633022,-0.633022,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,sphere,,,,,,,,50.0,0.0,20.0,,54685.559762,1.282384,60.888753,1.368616,0.711154,0.369526,0.01466,0.014763,0.474405,0.489168,-0.616033,-0.102573,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,plate,,,,,,,,50.0,0.0,50.0,320173.066522,,2.641463,29.560421,2.819085,1.464839,0.761153,0.005582,0.005605,0.0,0.005605,-0.421064,-0.421064,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o0,shark,denticle,sphere,,,,,,,,50.0,0.0,50.0,,136713.899405,2.889182,27.025911,3.083461,1.602213,0.832534,0.014708,0.014699,0.47343,0.488128,-0.385527,0.433065,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,plate,,,,,,,,50.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.090759,0.04716,0.024505,0.014464,0.014554,0.0,0.014554,-0.626275,-0.626275,2.0,0.0,laminar,16.666667,6.08,low
C-SK-s50-o20,shark,denticle,sphere,,,,,,,,50.0,20.0,1.0,,2734.277988,0.097016,804.841687,0.10354,0.053801,0.027956,0.011676,0.011762,0.377943,0.389705,-0.624343,-0.127058,3.6,0.0,separation-dominated,16.666667,6.08,low
C-SK-s50-o20,shark,denticle,plate,,,,,,,,50.0,20.0,5.0,32017.306652,,0.342095,228.248875,0.365099,0.189711,0.098577,0.009362,0.009417,0.0,0.009417,-0.58479,-0.58479,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,sphere,,,,,,,,50.0,20.0,5.0,,13671.389941,0.38203,204.389234,0.407719,0.211857,0.110084,0.013046,0.013134,0.422229,0.435363,-0.578345,-0.114304,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,plate,,,,,,,,50.0,20.0,10.0,64034.613304,,0.629421,124.0549,0.671746,0.349049,0.181371,0.007923,0.007966,0.0,0.007966,-0.538418,-0.538418,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,sphere,,,,,,,,50.0,20.0,10.0,,27342.779881,0.697855,111.889674,0.744781,0.387,0.201091,0.014108,0.014195,0.456562,0.470756,-0.527374,-0.105443,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,plate,,,,,,,,50.0,20.0,20.0,128069.226609,,1.16396,67.08374,1.242229,0.645481,0.335402,0.006774,0.006805,0.0,0.006805,-0.45215,-0.45215,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,sphere,,,,,,,,50.0,20.0,20.0,,54685.559762,1.282384,60.888753,1.368616,0.711154,0.369526,0.01466,0.014736,0.474405,0.489141,-0.433037,-0.097079,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,plate,,,,,,,,50.0,20.0,50.0,320173.066522,,2.641463,29.560421,2.819085,1.464839,0.761153,0.005582,0.005594,0.0,0.005594,-0.213697,-0.213697,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o20,shark,denticle,sphere,,,,,,,,50.0,20.0,50.0,,136713.899405,2.889182,27.025911,3.083461,1.602213,0.832534,0.014708,0.014668,0.47343,0.488097,-0.173718,0.439391,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,plate,,,,,,,,50.0,40.0,1.0,6403.46133,,0.08504,918.18522,0.090759,0.04716,0.024505,0.014464,0.014531,0.0,0.014531,-0.46475,-0.46475,2.0,0.0,laminar,16.666667,6.08,low
C-SK-s50-o40,shark,denticle,sphere,,,,,,,,50.0,40.0,1.0,,2734.277988,0.097016,804.841687,0.10354,0.053801,0.027956,0.011676,0.011743,0.377943,0.389686,-0.462603,-0.122201,3.6,0.0,separation-dominated,16.666667,6.08,low
C-SK-s50-o40,shark,denticle,plate,,,,,,,,50.0,40.0,5.0,32017.306652,,0.342095,228.248875,0.365099,0.189711,0.098577,0.009362,0.009402,0.0,0.009402,-0.418655,-0.418655,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,sphere,,,,,,,,50.0,40.0,5.0,,13671.389941,0.38203,204.389234,0.407719,0.211857,0.110084,0.013046,0.013112,0.422229,0.435341,-0.411494,-0.109293,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,plate,,,,,,,,50.0,40.0,10.0,64034.613304,,0.629421,124.0549,0.671746,0.349049,0.181371,0.007923,0.007953,0.0,0.007953,-0.367132,-0.367132,2.0,0.0,laminar,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,sphere,,,,,,,,50.0,40.0,10.0,,27342.779881,0.697855,111.889674,0.744781,0.387,0.201091,0.014108,0.014171,0.456562,0.470732,-0.35486,-0.100263,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,plate,,,,,,,,50.0,40.0,20.0,128069.226609,,1.16396,67.08374,1.242229,0.645481,0.335402,0.006774,0.006792,0.0,0.006792,-0.271278,-0.271278,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,sphere,,,,,,,,50.0,40.0,20.0,,54685.559762,1.282384,60.888753,1.368616,0.711154,0.369526,0.01466,0.014709,0.474405,0.489114,-0.250042,-0.091584,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,plate,,,,,,,,50.0,40.0,50.0,320173.066522,,2.641463,29.560421,2.819085,1.464839,0.761153,0.005582,0.005582,0.0,0.005582,-0.00633,-0.00633,2.0,0.0,laminar-transitional,16.666667,6.08,moderate
C-SK-s50-o40,shark,denticle,sphere,,,,,,,,50.0,40.0,50.0,,136713.899405,2.889182,27.025911,3.083461,1.602213,0.832534,0.014708,0.014637,0.47343,0.488066,0.038091,0.445717,3.6,0.0,separation-dominated,16.666667,6.08,moderate
C-SK-s100-o0,shark,denticle,plate,,,,,,,,100.0,0.0,1.0,6403.46133,,0.08504,918.18522,0.181517,0.094319,0.04901,0.014464,0.014576,0.0,0.014576,-0.775601,-0.775601,2.0,0.0,laminar,33.333333,4.78,low
C-SK-s100-o0,shark,denticle,sphere,,,,,,,,100.0,0.0,1.0,,2734.277988,0.097016,804.841687,0.20708,0.107602,0.055912,0.011676,0.011792,0.378352,0.390144,-0.772165,-0.239831,3.6,0.0,separation-dominated,33.333333,4.78,low
C-SK-s100-o0,shark,denticle,plate,,,,,,,,100.0,0.0,5.0,32017.306652,,0.342095,228.248875,0.730197,0.379422,0.197153,0.009362,0.009428,0.0,0.009428,-0.701848,-0.701848,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,sphere,,,,,,,,100.0,0.0,5.0,,13671.389941,0.38203,204.389234,0.815438,0.423714,0.220168,0.013046,0.013162,0.422638,0.435799,-0.69039,-0.214623,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,plate,,,,,,,,100.0,0.0,10.0,64034.613304,,0.629421,124.0549,1.343491,0.698099,0.362743,0.007923,0.007972,0.0,0.007972,-0.61941,-0.61941,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,sphere,,,,,,,,100.0,0.0,10.0,,27342.779881,0.697855,111.889674,1.489563,0.773999,0.402182,0.014108,0.014218,0.45697,0.471188,-0.599776,-0.197123,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,plate,,,,,,,,100.0,0.0,20.0,128069.226609,,1.16396,67.08374,2.484457,1.290962,0.670803,0.006774,0.006806,0.0,0.006806,-0.466044,-0.466044,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,sphere,,,,,,,,100.0,0.0,20.0,,54685.559762,1.282384,60.888753,2.737232,1.422308,0.739053,0.01466,0.014747,0.474767,0.489514,-0.432066,-0.173423,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,plate,,,,,,,,100.0,0.0,50.0,320173.066522,,2.641463,29.560421,5.63817,2.929679,1.522306,0.005582,0.005584,0.0,0.005584,-0.042128,-0.042128,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o0,shark,denticle,sphere,,,,,,,,100.0,0.0,50.0,,136713.899405,2.889182,27.025911,6.166921,3.204426,1.665069,0.014708,0.014314,0.462964,0.477278,0.028946,2.646257,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,plate,,,,,,,,100.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.181517,0.094319,0.04901,0.014464,0.014552,0.0,0.014552,-0.612551,-0.612551,2.0,0.0,laminar,33.333333,4.78,low
C-SK-s100-o20,shark,denticle,sphere,,,,,,,,100.0,20.0,1.0,,2734.277988,0.097016,804.841687,0.20708,0.107602,0.055912,0.011676,0.011773,0.378352,0.390125,-0.608685,-0.234916,3.6,0.0,separation-dominated,33.333333,4.78,low
C-SK-s100-o20,shark,denticle,plate,,,,,,,,100.0,20.0,5.0,32017.306652,,0.342095,228.248875,0.730197,0.379422,0.197153,0.009362,0.009412,0.0,0.009412,-0.529579,-0.529579,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,sphere,,,,,,,,100.0,20.0,5.0,,13671.389941,0.38203,204.389234,0.815438,0.423714,0.220168,0.013046,0.013139,0.422638,0.435776,-0.516689,-0.209402,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,plate,,,,,,,,100.0,20.0,10.0,64034.613304,,0.629421,124.0549,1.343491,0.698099,0.362743,0.007923,0.007958,0.0,0.007958,-0.436837,-0.436837,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,sphere,,,,,,,,100.0,20.0,10.0,,27342.779881,0.697855,111.889674,1.489563,0.773999,0.402182,0.014108,0.014192,0.45697,0.471161,-0.414748,-0.191563,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,plate,,,,,,,,100.0,20.0,20.0,128069.226609,,1.16396,67.08374,2.484457,1.290962,0.670803,0.006774,0.006792,0.0,0.006792,-0.2643,-0.2643,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,sphere,,,,,,,,100.0,20.0,20.0,,54685.559762,1.282384,60.888753,2.737232,1.422308,0.739053,0.01466,0.014717,0.474767,0.489484,-0.226075,-0.167234,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,plate,,,,,,,,100.0,20.0,50.0,320173.066522,,2.641463,29.560421,5.63817,2.929679,1.522306,0.005582,0.00557,0.0,0.00557,0.212606,0.212606,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20,shark,denticle,sphere,,,,,,,,100.0,20.0,50.0,,136713.899405,2.889182,27.025911,6.166921,3.204426,1.665069,0.014708,0.014277,0.462964,0.47724,0.292564,2.653956,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,plate,,,,,,,,100.0,40.0,1.0,6403.46133,,0.08504,918.18522,0.181517,0.094319,0.04901,0.014464,0.014529,0.0,0.014529,-0.449501,-0.449501,2.0,0.0,laminar,33.333333,4.78,low
C-SK-s100-o40,shark,denticle,sphere,,,,,,,,100.0,40.0,1.0,,2734.277988,0.097016,804.841687,0.20708,0.107602,0.055912,0.011676,0.011754,0.378352,0.390106,-0.445206,-0.230001,3.6,0.0,separation-dominated,33.333333,4.78,low
C-SK-s100-o40,shark,denticle,plate,,,,,,,,100.0,40.0,5.0,32017.306652,,0.342095,228.248875,0.730197,0.379422,0.197153,0.009362,0.009396,0.0,0.009396,-0.35731,-0.35731,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,sphere,,,,,,,,100.0,40.0,5.0,,13671.389941,0.38203,204.389234,0.815438,0.423714,0.220168,0.013046,0.013116,0.422638,0.435754,-0.342988,-0.204181,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,plate,,,,,,,,100.0,40.0,10.0,64034.613304,,0.629421,124.0549,1.343491,0.698099,0.362743,0.007923,0.007944,0.0,0.007944,-0.254263,-0.254263,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,sphere,,,,,,,,100.0,40.0,10.0,,27342.779881,0.697855,111.889674,1.489563,0.773999,0.402182,0.014108,0.014166,0.45697,0.471135,-0.22972,-0.186002,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,plate,,,,,,,,100.0,40.0,20.0,128069.226609,,1.16396,67.08374,2.484457,1.290962,0.670803,0.006774,0.006778,0.0,0.006778,-0.062555,-0.062555,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,sphere,,,,,,,,100.0,40.0,20.0,,54685.559762,1.282384,60.888753,2.737232,1.422308,0.739053,0.01466,0.014686,0.474767,0.489453,-0.020083,-0.161044,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,plate,,,,,,,,100.0,40.0,50.0,320173.066522,,2.641463,29.560421,5.63817,2.929679,1.522306,0.005582,0.005556,0.0,0.005556,0.46734,0.46734,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o40,shark,denticle,sphere,,,,,,,,100.0,40.0,50.0,,136713.899405,2.889182,27.025911,6.166921,3.204426,1.665069,0.014708,0.014239,0.462964,0.477202,0.556182,2.661656,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s200-o0,shark,denticle,plate,,,,,,,,200.0,0.0,1.0,6403.46133,,0.08504,918.18522,0.363035,0.188638,0.098019,0.014464,0.014572,0.0,0.014572,-0.751202,-0.751202,2.0,0.0,laminar,66.666667,4.48,low
C-SK-s200-o0,shark,denticle,sphere,,,,,,,,200.0,0.0,1.0,,2734.277988,0.097016,804.841687,0.41416,0.215204,0.111823,0.011676,0.011814,0.37917,0.390984,-0.744329,-0.455658,3.6,0.0,separation-dominated,66.666667,4.48,low
C-SK-s200-o0,shark,denticle,plate,,,,,,,,200.0,0.0,5.0,32017.306652,,0.342095,228.248875,1.460394,0.758843,0.394306,0.009362,0.009419,0.0,0.009419,-0.603697,-0.603697,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,sphere,,,,,,,,200.0,0.0,5.0,,13671.389941,0.38203,204.389234,1.630875,0.847428,0.440336,0.013046,0.013173,0.423455,0.436628,-0.580781,-0.405224,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,plate,,,,,,,,200.0,0.0,10.0,64034.613304,,0.629421,124.0549,2.686982,1.396197,0.725485,0.007923,0.007958,0.0,0.007958,-0.438821,-0.438821,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,sphere,,,,,,,,200.0,0.0,10.0,,27342.779881,0.697855,111.889674,2.979125,1.547999,0.804364,0.014108,0.014215,0.457784,0.471999,-0.399552,-0.369579,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,plate,,,,,,,,200.0,0.0,20.0,128069.226609,,1.16396,67.08374,4.968914,2.581923,1.341607,0.006774,0.006783,0.0,0.006783,-0.132088,-0.132088,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,sphere,,,,,,,,200.0,0.0,20.0,,54685.559762,1.282384,60.888753,5.474465,2.844615,1.478105,0.01466,0.01471,0.475326,0.490036,-0.064133,-0.280343,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,plate,,,,,,,,200.0,0.0,50.0,320173.066522,,2.641463,29.560421,11.276339,5.859358,3.044612,0.005582,0.005542,0.0,0.005542,0.715744,0.715744,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o0,shark,denticle,sphere,,,,,,,,200.0,0.0,50.0,,136713.899405,2.889182,27.025911,12.333843,6.408853,3.330138,0.014708,0.012768,0.4164,0.429168,0.857892,12.459561,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,plate,,,,,,,,200.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.363035,0.188638,0.098019,0.014464,0.014548,0.0,0.014548,-0.585102,-0.585102,2.0,0.0,laminar,66.666667,4.48,low
C-SK-s200-o20,shark,denticle,sphere,,,,,,,,200.0,20.0,1.0,,2734.277988,0.097016,804.841687,0.41416,0.215204,0.111823,0.011676,0.011795,0.37917,0.390965,-0.577371,-0.450627,3.6,0.0,separation-dominated,66.666667,4.48,low
C-SK-s200-o20,shark,denticle,plate,,,,,,,,200.0,20.0,5.0,32017.306652,,0.342095,228.248875,1.460394,0.758843,0.394306,0.009362,0.009402,0.0,0.009402,-0.419159,-0.419159,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,sphere,,,,,,,,200.0,20.0,5.0,,13671.389941,0.38203,204.389234,1.630875,0.847428,0.440336,0.013046,0.013148,0.423455,0.436603,-0.393378,-0.39958,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,plate,,,,,,,,200.0,20.0,10.0,64034.613304,,0.629421,124.0549,2.686982,1.396197,0.725485,0.007923,0.007942,0.0,0.007942,-0.233674,-0.233674,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,sphere,,,,,,,,200.0,20.0,10.0,,27342.779881,0.697855,111.889674,2.979125,1.547999,0.804364,0.014108,0.014185,0.457784,0.471969,-0.189496,-0.363255,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,plate,,,,,,,,200.0,20.0,20.0,128069.226609,,1.16396,67.08374,4.968914,2.581923,1.341607,0.006774,0.006766,0.0,0.006766,0.111401,0.111401,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,sphere,,,,,,,,200.0,20.0,20.0,,54685.559762,1.282384,60.888753,5.474465,2.844615,1.478105,0.01466,0.014673,0.475326,0.489999,0.187851,-0.272763,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,plate,,,,,,,,200.0,20.0,50.0,320173.066522,,2.641463,29.560421,11.276339,5.859358,3.044612,0.005582,0.005522,0.0,0.005522,1.065212,1.065212,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o20,shark,denticle,sphere,,,,,,,,200.0,20.0,50.0,,136713.899405,2.889182,27.025911,12.333843,6.408853,3.330138,0.014708,0.012721,0.4164,0.429121,1.225128,12.469208,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,plate,,,,,,,,200.0,40.0,1.0,6403.46133,,0.08504,918.18522,0.363035,0.188638,0.098019,0.014464,0.014524,0.0,0.014524,-0.419002,-0.419002,2.0,0.0,laminar,66.666667,4.48,low
C-SK-s200-o40,shark,denticle,sphere,,,,,,,,200.0,40.0,1.0,,2734.277988,0.097016,804.841687,0.41416,0.215204,0.111823,0.011676,0.011775,0.37917,0.390945,-0.410412,-0.445597,3.6,0.0,separation-dominated,66.666667,4.48,low
C-SK-s200-o40,shark,denticle,plate,,,,,,,,200.0,40.0,5.0,32017.306652,,0.342095,228.248875,1.460394,0.758843,0.394306,0.009362,0.009384,0.0,0.009384,-0.234621,-0.234621,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,sphere,,,,,,,,200.0,40.0,5.0,,13671.389941,0.38203,204.389234,1.630875,0.847428,0.440336,0.013046,0.013124,0.423455,0.436579,-0.205976,-0.393936,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,plate,,,,,,,,200.0,40.0,10.0,64034.613304,,0.629421,124.0549,2.686982,1.396197,0.725485,0.007923,0.007926,0.0,0.007926,-0.028526,-0.028526,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,sphere,,,,,,,,200.0,40.0,10.0,,27342.779881,0.697855,111.889674,2.979125,1.547999,0.804364,0.014108,0.014155,0.457784,0.471939,0.02056,-0.356931,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,plate,,,,,,,,200.0,40.0,20.0,128069.226609,,1.16396,67.08374,4.968914,2.581923,1.341607,0.006774,0.00675,0.0,0.00675,0.35489,0.35489,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,sphere,,,,,,,,200.0,40.0,20.0,,54685.559762,1.282384,60.888753,5.474465,2.844615,1.478105,0.01466,0.014636,0.475326,0.489962,0.439834,-0.265182,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,plate,,,,,,,,200.0,40.0,50.0,320173.066522,,2.641463,29.560421,11.276339,5.859358,3.044612,0.005582,0.005503,0.0,0.005503,1.41468,1.41468,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o40,shark,denticle,sphere,,,,,,,,200.0,40.0,50.0,,136713.899405,2.889182,27.025911,12.333843,6.408853,3.330138,0.014708,0.012673,0.4164,0.429074,1.592365,12.478855,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s500-o0,shark,denticle,plate,,,,,,,,500.0,0.0,1.0,6403.46133,,0.08504,918.18522,0.907587,0.471596,0.245049,0.014464,0.014562,0.0,0.014562,-0.678004,-0.678004,2.0,0.0,laminar,166.666667,4.08,low
C-SK-s500-o0,shark,denticle,sphere,,,,,,,,500.0,0.0,1.0,,2734.277988,0.097016,804.841687,1.0354,0.53801,0.279558,0.011676,0.011881,0.381623,0.393504,-0.660823,-1.103118,3.6,0.0,separation-dominated,166.666667,4.08,low
C-SK-s500-o0,shark,denticle,plate,,,,,,,,500.0,0.0,5.0,32017.306652,,0.342095,228.248875,3.650986,1.897108,0.985766,0.009362,0.009391,0.0,0.009391,-0.309241,-0.309241,2.0,0.0,laminar,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,sphere,,,,,,,,500.0,0.0,5.0,,13671.389941,0.38203,204.389234,4.077188,2.118569,1.100841,0.013046,0.013206,0.425908,0.439114,-0.251952,-0.97686,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,plate,,,,,,,,500.0,0.0,10.0,64034.613304,,0.629421,124.0549,6.717456,3.490493,1.813713,0.007923,0.007915,0.0,0.007915,0.102948,0.102948,2.0,0.0,laminar,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,sphere,,,,,,,,500.0,0.0,10.0,,27342.779881,0.697855,111.889674,7.447813,3.869997,2.010909,0.014108,0.014204,0.460198,0.474402,0.201121,-0.880682,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,plate,,,,,,,,500.0,0.0,20.0,128069.226609,,1.16396,67.08374,12.422285,6.454809,3.354017,0.006774,0.006715,0.0,0.006715,0.86978,0.86978,2.0,0.0,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,sphere,,,,,,,,500.0,0.0,20.0,,54685.559762,1.282384,60.888753,13.686162,7.111538,3.695264,0.01466,0.014542,0.475119,0.48966,1.039668,-0.203362,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,plate,,,,,,,,500.0,0.0,50.0,320173.066522,,2.641463,29.560421,28.190848,14.648394,7.611529,0.005582,0.005514,0.0,0.005514,1.21059,1.21059,2.0,-103537.365044,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o0,shark,denticle,sphere,,,,,,,,500.0,0.0,50.0,,136713.899405,2.889182,27.025911,30.834607,16.022132,8.325344,0.024513,0.014204,0.272198,0.286402,0.851425,41.580518,3.6,-124775.158491,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,plate,,,,,,,,500.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.907587,0.471596,0.245049,0.014464,0.014536,0.0,0.014536,-0.502754,-0.502754,2.0,0.0,laminar,166.666667,4.08,low
C-SK-s500-o20,shark,denticle,sphere,,,,,,,,500.0,20.0,1.0,,2734.277988,0.097016,804.841687,1.0354,0.53801,0.279558,0.011676,0.01186,0.381623,0.393483,-0.483426,-1.097738,3.6,0.0,separation-dominated,166.666667,4.08,low
C-SK-s500-o20,shark,denticle,plate,,,,,,,,500.0,20.0,5.0,32017.306652,,0.342095,228.248875,3.650986,1.897108,0.985766,0.009362,0.009371,0.0,0.009371,-0.087897,-0.087897,2.0,0.0,laminar,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,sphere,,,,,,,,500.0,20.0,5.0,,13671.389941,0.38203,204.389234,4.077188,2.118569,1.100841,0.013046,0.013176,0.425908,0.439084,-0.023446,-0.969939,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,plate,,,,,,,,500.0,20.0,10.0,64034.613304,,0.629421,124.0549,6.717456,3.490493,1.813713,0.007923,0.007894,0.0,0.007894,0.375816,0.375816,2.0,0.0,laminar,166.666667,4.08,moderate
